證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
3149,正達,2105384,825,22980103,11.00,11.15,10.75,10.90,-,0.3,10.80,17,10.90,36,0.00,
3164,景岳,107004,51,2789154,26.10,26.25,26.00,26.10,,0.0,26.00,3,26.10,9,19.77,
3167,大量,395308,320,16593276,42.40,42.40,41.70,41.90,,0.0,41.85,4,41.90,2,7.73,
3189,景碩,1263050,743,54819430,43.40,43.65,43.25,43.25,-,0.1,43.25,43,43.30,2,54.06,
3209,全科,192034,138,3627609,19.00,19.00,18.75,18.90,-,0.1,18.80,3,18.90,36,11.12,
3229,晟鈦,76156,32,1319383,17.20,17.40,17.20,17.30,+,0.05,17.30,13,17.35,1,0.00,
3231,緯創,7698022,"3,108",164374658,21.40,21.45,21.25,21.30,-,0.1,21.30,833,21.35,4,13.65,
3257,虹冠電,107022,71,5441200,51.00,51.10,50.50,50.60,-,0.2,50.60,16,50.90,1,33.07,
3266,昇陽,20000,13,223700,11.20,11.20,11.15,11.20,,0.0,11.15,1,11.20,3,15.56,
3296,勝德,34125,27,507162,14.90,14.90,14.70,14.80,+,0.1,14.70,9,14.80,8,36.10,
3305,昇貿,221930,109,4549100,20.20,21.00,19.95,20.80,+,0.75,20.65,1,20.80,3,56.22,
3308,聯德,22082,18,150151,6.88,6.89,6.70,6.70,+,0.02,6.70,5,6.88,1,0.00,
3311,閎暉,865554,386,13069842,15.10,15.10,15.10,15.10,+,1.35,15.10,"192,101",--,0,0.00,
3312,弘憶股,158982,154,1744084,11.05,11.05,10.90,10.95,-,0.1,10.95,5,11.00,13,8.23,
3321,同泰,309430,117,3501008,11.40,11.45,11.25,11.30,,0.0,11.30,28,11.40,92,0.00,
3338,泰碩,17195291,"9,075",646076376,39.00,39.15,36.00,36.00,-,1.5,36.00,217,36.20,22,47.37,
3346,麗清,994036,646,37291823,38.15,38.15,37.15,37.15,X,0.0,37.15,7,37.30,5,10.49,
3356,奇偶,1382848,882,49430291,36.50,36.60,35.25,35.25,-,0.95,35.25,12,35.30,2,503.57,
3376,新日興,6972230,"4,093",737100026,110.00,110.50,103.00,104.50,-,5.5,104.00,55,104.50,40,20.82,
3380,明泰,2965615,"1,424",56446001,19.40,19.40,18.85,18.95,-,0.4,18.90,40,18.95,1,0.00,
3383,新世紀,130109,15,227219,1.74,1.80,1.74,1.74,,0.0,1.74,19,1.75,1,0.00,
3406,玉晶光,12169248,"9,247",3835192880,321.00,321.00,309.50,310.00,-,6.5,310.00,27,310.50,21,25.24,
3413,京鼎,1829741,"1,298",265682331,146.50,147.50,143.00,143.50,-,3.5,143.50,11,144.00,10,9.79,
3416,融程電,17000,12,883900,52.40,52.40,51.90,52.00,-,0.4,51.90,2,52.00,1,20.97,
3419,譁裕,2452266,996,42466123,17.20,17.45,17.10,17.20,+,0.1,17.20,170,17.25,9,0.00,
3432,台端,336000,137,5462400,16.55,16.60,16.05,16.15,-,0.4,16.15,1,16.20,1,4.23,
3437,榮創,1590550,741,27650975,17.25,17.55,17.15,17.40,+,0.3,17.40,18,17.45,23,0.00,
3443,創意,12338992,"9,395",2752218820,222.00,233.00,209.00,209.00,-,8.0,209.00,139,209.50,3,28.36,
3450,聯鈞,3125689,"2,350",237308475,76.90,77.60,74.70,74.70,-,1.2,74.60,30,74.80,5,15.37,
3454,晶睿,632841,525,76431079,120.50,122.50,119.00,119.50,-,1.0,119.50,9,120.00,4,30.64,
3481,群創,38519135,"8,044",383452559,9.89,9.99,9.87,9.96,+,0.12,9.96,141,9.97,328,13.64,
3494,誠研,237559,127,1486806,6.35,6.35,6.20,6.20,-,0.15,6.17,4,6.20,41,0.00,
3501,維熹,237290,179,13200496,56.50,56.50,55.40,55.50,-,0.5,55.40,10,55.50,2,9.79,
3504,揚明光,4475412,"3,202",387864020,88.90,89.20,84.60,84.60,-,3.2,84.60,11,84.80,1,53.89,
3515,華擎,208327,162,12972539,62.50,62.60,62.00,62.20,-,0.3,62.20,3,62.30,3,12.24,
3518,柏騰,254684,214,4559917,17.85,18.25,17.40,17.40,-,0.45,17.40,6,17.50,17,0.00,
3519,綠能,396178,180,1773338,4.42,4.54,4.42,4.45,-,0.15,4.42,23,4.45,9,0.00,
3528,安馳,69816,41,2358180,33.80,33.85,33.65,33.70,-,0.15,33.65,2,33.80,1,12.44,
3530,晶相光,889000,697,89758600,101.00,103.00,99.00,100.50,+,0.6,100.00,1,101.00,13,40.20,
3532,台勝科,2709560,"2,014",334487523,122.00,126.00,121.50,121.50,-,0.5,121.50,92,122.00,6,9.54,
3533,嘉澤,1906674,"1,608",436397150,234.00,236.50,223.50,224.00,-,7.5,224.00,1,224.50,1,15.95,
3535,晶彩科,500178,284,8582550,17.10,17.35,17.00,17.15,+,0.1,17.15,1,17.20,6,32.36,
3536,誠創,46000,32,360970,7.77,7.91,7.77,7.80,+,0.03,7.80,5,7.88,3,0.00,
3545,敦泰,5076438,"2,296",113406588,21.95,22.60,21.95,22.60,+,0.75,22.55,51,22.60,18,0.00,
3550,聯穎,175040,128,3023582,17.30,17.40,17.15,17.35,+,0.05,17.30,1,17.35,9,10.98,
3557,嘉威,205147,80,3799165,18.55,18.60,18.50,18.60,+,0.05,18.55,1,18.60,64,0.00,
3576,聯合再生,14546119,"4,086",126119162,8.58,8.75,8.54,8.70,+,0.22,8.69,3,8.70,45,0.00,
3579,尚志,1000313,305,8702722,8.70,8.70,8.70,8.70,+,0.79,8.70,"4,876",--,0,0.00,
3583,辛耘,639600,473,44012520,68.90,69.80,68.30,68.60,+,0.2,68.50,4,68.60,1,14.03,
3588,通嘉,281331,237,6454821,23.65,23.65,22.55,22.80,-,1.0,22.80,4,22.90,2,29.23,
3591,艾笛森,85014,53,1228546,14.50,14.55,14.35,14.40,-,0.05,14.40,3,14.45,5,0.00,
3593,力銘,16263,62,130004,7.90,8.00,7.90,8.00,-,0.08,8.00,4,8.10,7,0.00,
3596,智易,4585481,"3,528",419650865,93.10,93.20,90.80,90.80,-,1.7,90.80,74,90.90,7,21.47,
3605,宏致,928872,562,24088432,26.45,26.45,25.55,26.00,-,0.15,26.00,32,26.10,8,20.31,
3607,谷崧,320050,255,5231750,16.45,16.60,16.20,16.20,-,0.25,16.20,19,16.30,11,0.00,
3617,碩天,165094,146,13646888,82.10,83.40,81.60,81.90,+,1.6,81.90,1,82.20,2,10.86,
3622,洋華,511396,217,8946494,17.20,17.60,17.20,17.45,+,0.3,17.45,5,17.50,1,18.56,
3645,達邁,4400860,"2,938",262710947,60.90,61.30,58.60,59.90,-,1.0,59.50,2,59.90,21,18.84,
3653,健策,3081202,"2,342",300868767,99.60,100.50,95.70,96.50,-,2.7,96.50,14,96.60,5,27.03,
3661,世芯-KY,5280818,"3,849",457840345,88.10,89.50,84.30,84.30,-,3.7,84.30,15,84.50,2,12.58,
3665,貿聯-KY,1078512,882,213409626,198.00,200.00,196.00,197.00,,0.0,196.50,5,197.00,1,17.86,
3669,圓展,32000,16,577400,18.00,18.25,17.90,18.00,,0.0,17.90,6,18.00,2,450.00,
3673,TPK-KY,2995701,"2,020",158652242,53.50,53.70,52.50,52.50,-,0.7,52.50,69,52.60,6,34.31,
3679,新至陞,28400,31,1643900,58.00,58.00,57.50,58.00,+,0.3,57.50,1,58.30,1,15.06,
3682,亞太電,17535030,"3,598",125603686,7.03,7.21,7.03,7.18,+,0.15,7.18,100,7.19,236,0.00,
3686,達能,1049361,264,3105353,2.94,2.98,2.93,2.97,+,0.03,2.96,5,2.97,10,0.00,
3694,海華,1940007,773,44992062,22.60,23.60,22.60,23.05,+,0.55,23.05,1,23.10,10,0.00,
3698,隆達,889562,380,16263155,18.35,18.45,18.15,18.15,-,0.15,18.15,58,18.25,39,58.55,
3701,大眾控,648,11,7967,--,--,--,--,,0.0,12.55,5,12.75,10,21.61,
3702,大聯大,3594679,"1,793",142447914,39.60,39.90,39.25,39.65,+,0.05,39.65,8,39.70,25,8.87,
3703,欣陸,2454422,822,36476934,14.65,15.10,14.55,15.00,+,0.4,14.95,13,15.00,51,10.14,
3704,合勤控,1307413,571,18656642,14.50,14.60,14.10,14.15,-,0.4,14.10,12,14.15,102,0.00,
3705,永信,312176,218,12950086,41.40,41.60,41.35,41.45,+,0.1,41.45,6,41.50,1,17.20,
3706,神達,2871655,"1,021",83309245,28.70,29.60,28.50,29.15,+,0.55,29.15,1,29.20,15,8.21,
3708,上緯投控,2645717,"1,966",253256432,96.90,97.50,94.60,95.60,-,2.0,95.60,6,95.70,3,11.46,
3711,日月光投控,17048933,"7,718",1099858259,62.00,65.30,61.90,64.50,+,2.5,64.50,97,64.60,1,0.00,
3712,永崴投控,652264,327,13935421,21.65,21.70,21.15,21.20,-,0.1,21.20,4,21.30,31,0.00,
4104,佳醫,135412,116,6544441,48.40,48.50,48.25,48.30,-,0.1,48.30,3,48.35,9,14.68,
4106,雃博,96200,68,2457990,25.75,25.75,25.45,25.45,-,0.25,25.45,1,25.50,10,22.72,
4108,懷特,560115,318,12347459,22.20,22.25,21.80,22.00,+,0.4,21.95,2,22.00,18,0.00,
4119,旭富,638462,538,49711586,78.40,78.50,77.60,77.60,-,1.0,77.60,13,77.70,3,15.58,
4133,亞諾法,85268,79,2732626,32.00,32.20,32.00,32.15,+,0.05,32.05,1,32.20,2,44.04,
4137,麗豐-KY,862543,832,245210351,293.00,293.00,279.00,280.50,-,11.5,280.50,3,281.00,1,20.66,
4141,龍燈-KY,70000,40,1303550,18.60,18.70,18.50,18.50,,0.0,18.50,16,18.60,2,33.64,
4142,國光生,915703,493,18460346,19.95,20.60,19.90,20.25,+,0.35,20.25,9,20.30,63,0.00,
4144,康聯-KY,259100,156,7558080,29.30,29.55,28.90,29.05,-,0.4,29.00,4,29.05,1,16.60,
4148,全宇生技-KY,128000,108,8033100,63.30,63.90,62.20,62.30,-,1.0,62.30,3,62.60,1,11.64,
4155,訊映,58238,33,1534858,26.45,26.60,26.30,26.30,-,0.15,26.20,5,26.30,4,13.35,
4164,承業醫,118133,76,3855842,32.60,32.70,32.60,32.70,+,0.1,32.65,1,32.70,6,121.11,
4190,佐登-KY,637161,506,76680239,122.50,122.50,118.50,119.00,-,3.5,119.00,18,119.50,11,17.15,
4306,炎洲,936701,454,13186164,14.00,14.25,14.00,14.00,+,0.05,14.00,101,14.05,14,9.59,
4414,如興,1596271,760,23304850,14.75,14.85,14.45,14.45,-,0.35,14.45,4,14.50,71,0.00,
4426,利勤,1700692,"1,212",82082917,48.50,49.30,47.50,47.50,-,0.2,47.50,35,47.60,1,25.27,
4438,廣越,85210,69,10584540,124.00,124.50,124.00,124.00,-,0.5,124.00,23,124.50,5,17.84,
4526,東台,208360,101,3787557,18.30,18.30,18.10,18.25,,0.0,18.20,5,18.25,24,50.69,
4532,瑞智,294037,152,7891391,26.90,27.00,26.70,26.80,-,0.1,26.75,13,26.80,2,11.96,
4536,拓凱,653124,561,91978673,145.00,145.50,137.50,138.00,-,8.0,138.00,11,139.00,1,17.49,
4540,全球傳動,1705127,"1,219",123940471,70.30,74.60,70.30,73.00,+,2.7,72.90,8,73.00,12,12.99,
4545,銘鈺,33001,32,834325,26.00,26.00,25.00,25.40,+,0.15,25.10,1,25.35,1,0.00,
4551,智伸科,644047,567,79136234,122.50,125.50,120.00,122.00,-,1.0,121.50,5,122.00,6,19.37,
4552,力達-KY,437200,332,27925700,64.50,64.90,63.40,63.50,-,1.0,63.50,1,63.60,1,7.24,
4555,氣立,10000,10,583400,58.50,58.50,58.20,58.20,,0.0,58.00,3,58.20,2,22.73,
4557,永新-KY,32011,35,2300181,72.00,72.00,71.80,71.90,,0.0,71.70,5,72.00,14,16.57,
4560,強信-KY,246000,156,13586700,55.30,56.00,54.70,55.20,+,0.1,54.80,7,55.30,11,12.00,
4562,穎漢,15000,10,527450,34.85,35.30,34.75,34.80,+,0.1,34.80,2,35.00,3,13.98,
4566,時碩工業,242000,167,11126050,46.60,46.60,45.85,45.85,-,0.75,45.85,7,45.95,2,12.95,
4720,德淵,56244,13,759519,13.55,13.55,13.50,13.50,+,0.05,13.50,6,13.55,1,58.70,
4722,國精化,68950,52,1917214,27.80,28.15,27.60,27.65,-,0.15,27.65,1,27.70,1,10.09,
4725,信昌化,628000,368,15213650,24.70,24.70,24.10,24.10,-,0.4,24.05,78,24.10,16,19.92,
4737,華廣,16000,6,832300,52.10,52.10,51.70,52.00,+,0.3,51.60,3,52.10,2,26.26,
4739,康普,1459787,"1,111",145455794,100.00,101.50,98.20,98.50,-,0.6,98.50,39,98.60,1,17.34,
4746,台耀,170241,119,7381985,43.25,43.80,43.20,43.30,+,0.1,43.25,3,43.40,1,41.63,
4755,三福化,112008,87,5163274,45.80,46.55,45.80,45.90,+,0.55,45.90,1,46.00,11,10.90,
4763,材料-KY,207244,179,27542952,135.00,136.50,131.00,131.50,-,3.5,131.50,4,132.00,4,26.84,
4764,雙鍵,128000,100,10530400,82.80,82.80,81.80,82.40,-,0.1,82.00,2,82.50,1,11.96,
4766,南寶,236100,185,30360300,131.00,131.00,128.00,128.00,-,2.5,128.00,17,128.50,3,17.37,
4807,日成-KY,23075,38,1245480,54.00,54.30,53.70,54.20,,0.0,54.00,1,54.40,2,9.75,
4904,遠傳,3682211,"2,117",264367458,71.80,72.00,71.60,71.60,-,0.5,71.60,124,71.80,7,23.32,
4906,正文,3607629,"1,573",89050865,25.00,25.10,24.45,24.50,-,0.45,24.50,6,24.55,5,0.00,
4912,聯德控股-KY,338000,272,51742500,156.50,156.50,151.00,151.00,-,4.5,151.00,7,152.50,13,20.80,
4915,致伸,4507336,"2,786",262262384,58.60,59.30,57.30,57.70,-,0.8,57.70,5,57.80,3,13.48,
4916,事欣科,146700,143,4705497,32.20,32.45,31.85,31.90,-,0.2,31.90,1,32.00,6,12.36,
4919,新唐,3699205,"2,469",180127333,48.80,49.70,48.05,48.10,-,0.05,48.10,16,48.30,5,14.06,
4927,泰鼎-KY,5681261,"2,949",248490396,44.05,44.20,43.50,43.60,-,0.85,43.60,82,43.70,30,12.25,
4930,燦星網,51605,20,604796,11.60,11.75,11.60,11.70,+,0.1,11.70,14,11.75,14,0.00,
4934,太極,397131,160,2087561,5.23,5.30,5.21,5.23,+,0.02,5.22,33,5.23,2,0.00,
4935,茂林-KY,1415100,426,47638100,33.00,34.70,32.80,34.10,+,1.5,34.10,12,34.30,10,26.23,
4938,和碩,7669739,"3,749",408766467,53.80,54.00,52.80,53.00,-,0.7,53.00,602,53.10,2,11.96,
4942,嘉彰,392000,295,14654200,37.40,37.85,37.15,37.35,+,0.1,37.30,23,37.35,1,9.11,
4943,康控-KY,1295214,991,164834354,130.00,130.50,125.00,125.00,-,3.5,125.00,41,125.50,3,11.93,
4952,凌通,251437,206,8915334,35.45,35.70,35.25,35.35,+,0.1,35.35,1,35.40,5,12.40,
4956,光鋐,927046,449,14854586,15.80,16.20,15.80,15.90,+,0.25,15.90,11,16.00,14,69.13,
4958,臻鼎-KY,21146895,"11,572",1945253887,89.60,94.80,89.00,91.50,+,2.0,91.50,22,91.70,2,9.43,
4960,誠美材,18460215,"5,225",215596054,11.95,12.00,11.40,11.50,-,0.45,11.45,409,11.50,48,0.00,
4961,天鈺,3276802,"2,046",138422691,41.45,43.35,41.15,41.90,+,0.55,41.90,3,41.95,6,22.90,
4967,十銓,434200,260,11938960,27.70,27.90,27.25,27.35,-,0.35,27.35,6,27.45,1,7.03,
4968,立積,1738200,"1,254",93101832,53.90,54.80,52.20,52.20,-,0.8,52.20,14,52.30,1,16.06,
4976,佳凌,1631100,"1,072",61823175,38.30,38.75,37.40,37.65,-,0.6,37.65,5,37.70,26,83.67,
4977,眾達-KY,1234239,951,112345310,92.40,93.10,89.80,89.90,-,1.7,89.90,49,90.00,1,15.83,
4989,榮科,2412281,"1,143",63409668,25.90,26.80,25.90,26.00,+,0.15,26.00,25,26.05,2,11.61,
4994,傳奇,101000,86,6238400,62.70,62.70,61.30,62.00,+,1.3,61.20,1,62.00,16,0.00,
4999,鑫禾,224014,169,11201470,50.50,50.50,49.70,49.90,-,0.6,49.90,2,50.00,42,7.78,
5007,三星,42870,34,2256935,52.80,52.80,52.50,52.70,+,0.2,52.60,3,52.80,5,13.58,
5203,訊連,72207,63,5252083,72.90,73.30,72.50,72.50,-,0.1,72.50,3,72.60,1,18.49,
5215,科嘉-KY,61000,30,1931750,31.85,31.85,31.60,31.60,-,0.1,31.60,5,31.70,6,9.69,
5225,東科-KY,150000,122,4797550,32.90,32.90,31.40,31.80,-,0.7,31.70,1,31.80,2,7.85,
5234,達興材料,6265553,"4,562",696232387,118.00,120.50,106.50,106.50,-,11.5,--,0,106.50,197,17.93,
5243,乙盛-KY,443685,329,14490900,33.00,33.15,32.30,32.80,-,0.1,32.80,29,32.85,11,16.00,
5258,虹堡,259843,139,3855968,15.05,15.05,14.60,14.65,-,0.3,14.65,17,14.70,1,61.04,
5259,清惠,1000,1,8680,8.68,8.68,8.68,8.68,+,0.11,8.27,1,8.68,1,0.00,
5264,鎧勝-KY,2282500,"1,521",113490450,50.30,50.70,49.30,49.30,-,1.0,49.30,1,49.35,24,0.00,
5269,祥碩,1139724,"1,114",662857680,591.00,600.00,566.00,566.00,-,20.0,566.00,5,568.00,11,44.67,
5284,jpp-KY,8000,8,441000,55.00,55.30,55.00,55.30,-,0.4,55.20,2,55.70,2,13.17,
5285,界霖,184010,107,12898196,70.70,70.70,69.50,69.60,-,1.3,69.50,24,69.70,13,13.36,
5288,豐祥-KY,1461170,"1,069",208496564,144.50,146.50,139.00,142.50,-,1.0,142.50,12,143.00,11,17.88,
5305,敦南,3215300,"1,442",113898734,35.65,35.80,35.10,35.50,+,0.2,35.50,19,35.55,24,16.67,
5388,中磊,1832200,"1,165",116042800,63.50,63.70,63.00,63.10,+,0.1,63.10,9,63.20,8,17.19,
5434,崇越,636783,527,49145417,77.10,77.50,76.20,77.30,+,0.1,77.10,4,77.30,8,11.61,
5469,瀚宇博,5315009,"2,399",147958292,28.30,28.30,27.50,27.55,-,0.45,27.55,41,27.60,30,7.76,
5471,松翰,193342,148,5718653,29.70,29.80,29.45,29.50,-,0.2,29.50,5,29.55,1,15.53,
5484,慧友,97611,44,476327,4.91,4.96,4.83,4.93,-,0.02,4.86,2,4.93,3,0.00,
5515,建國,74375,37,736328,9.90,9.92,9.85,9.90,,0.0,9.85,35,9.90,2,13.38,
5519,隆大,401200,173,5181709,12.95,13.00,12.85,12.90,-,0.05,12.90,57,12.95,13,8.90,
5521,工信,245181,129,1989784,8.09,8.14,8.09,8.14,+,0.04,8.12,5,8.14,2,0.00,
5522,遠雄,653700,371,24315907,37.40,37.40,37.00,37.20,-,0.2,37.15,13,37.20,2,14.88,
5525,順天,90360,41,2024682,22.50,22.50,22.35,22.35,-,0.15,22.35,19,22.45,2,5.81,
5531,鄉林,393821,117,4229351,10.75,10.80,10.65,10.70,-,0.05,10.70,62,10.75,18,11.51,
5533,皇鼎,75984,8,1247538,16.30,16.45,16.30,16.45,+,0.1,16.25,1,16.40,1,11.50,
5534,長虹,486233,384,42458716,87.40,87.80,86.90,87.20,,0.0,87.00,3,87.20,9,5.23,
5538,東明-KY,19000,12,690600,36.35,36.40,36.30,36.35,+,0.05,36.30,2,36.35,3,8.59,
5607,遠雄港,118000,40,2188700,18.55,18.60,18.45,18.60,+,0.05,18.50,17,18.60,6,12.24,
5608,四維航,468867,507,4875082,10.40,10.50,10.30,10.45,+,0.05,10.45,1,10.50,19,0.00,
5706,鳳凰,22002,21,787372,35.80,35.95,35.75,35.75,+,0.1,35.70,13,35.80,4,14.36,
5871,中租-KY,4204067,"2,223",498111973,117.50,120.00,116.50,119.50,+,2.5,119.00,51,119.50,162,12.17,
5876,上海商銀,20809307,"8,171",936265628,45.70,45.70,44.65,44.90,-,0.8,44.85,12,44.90,23,14.25,
5880,合庫金,11679201,"3,315",221611769,18.95,19.00,18.90,19.00,+,0.05,18.95,779,19.00,"2,077",16.10,
5906,台南-KY,4158,11,48378,11.70,11.70,11.60,11.65,,0.0,11.55,1,11.65,2,17.13,
5907,大洋-KY,1093500,670,39745849,36.85,36.95,36.00,36.00,-,0.45,36.00,2,36.10,3,9.47,
6005,群益證,2495661,536,23045967,9.25,9.26,9.22,9.23,-,0.01,9.23,10,9.24,253,8.39,
6024,群益期,157453,119,7365413,47.00,47.00,46.65,46.95,,0.0,46.95,4,47.00,29,9.06,
6108,競國,1018191,461,28454167,27.90,28.10,27.75,27.75,,0.0,27.75,10,27.80,3,8.95,
6112,聚碩,106077,113,3415270,32.20,32.25,32.10,32.25,,0.0,32.15,7,32.25,2,11.28,
6115,鎰勝,42249,23,1782582,42.00,42.35,41.95,42.00,+,0.1,41.95,6,42.00,8,17.07,
6116,彩晶,8947810,"2,270",63123700,7.13,7.13,7.00,7.01,-,0.07,7.01,163,7.02,12,5.79,
6117,迎廣,53360,20,731778,13.65,13.75,13.65,13.70,+,0.05,13.70,4,13.80,2,3.71,
6120,達運,4583637,"1,805",91907122,20.35,20.45,19.90,19.90,-,0.3,19.90,170,19.95,5,41.46,
6128,上福,196936,141,6886369,34.90,35.10,34.85,34.90,+,0.3,34.85,27,35.00,11,17.19,
6133,金橋,101327,49,903765,8.80,8.96,8.80,8.95,+,0.2,8.95,16,8.96,12,59.67,
6136,富爾特,34190,43,686126,20.10,20.10,20.05,20.10,,0.0,20.05,4,20.15,2,18.96,
6139,亞翔,718000,427,20872000,29.40,29.50,28.85,28.95,-,0.35,28.90,2,28.95,6,11.05,
