證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
6141,柏承,1047003,408,20166457,19.35,19.70,19.00,19.10,-,0.2,19.05,2,19.10,15,36.04,
6142,友勁,3642969,"1,215",32673780,8.85,9.09,8.82,8.88,+,0.1,8.88,22,8.91,7,0.00,
6152,百一,353938,155,1784788,5.10,5.12,5.00,5.02,-,0.13,5.02,5,5.05,20,0.00,
6153,嘉聯益,17477269,"6,392",533104403,30.80,31.05,30.10,30.10,-,0.35,30.10,110,30.15,7,30.10,
6155,鈞寶,465733,277,10249076,22.00,22.20,21.85,21.85,,0.0,21.85,3,21.90,2,15.83,
6164,華興,226908,101,2013321,8.86,8.93,8.85,8.91,+,0.03,8.85,18,8.92,19,0.00,
6165,捷泰,186028,117,1583169,8.64,8.65,8.37,8.55,-,0.15,8.41,2,8.54,3,0.00,
6166,凌華,798425,648,36318675,44.70,46.30,44.70,46.00,+,1.75,45.95,1,46.00,24,48.42,
6168,宏齊,2557365,"1,219",36991543,14.25,14.70,14.15,14.20,+,0.15,14.20,35,14.25,3,15.11,
6172,互億,64269,62,1034846,15.35,16.70,15.35,15.70,+,0.35,15.80,1,16.00,1,60.38,
6176,瑞儀,3489432,"2,282",322422054,92.30,93.30,91.80,92.10,-,0.2,92.00,203,92.10,10,10.57,
6177,達麗,54479,45,1667583,30.35,30.75,30.35,30.60,+,0.3,30.55,15,30.70,11,36.00,
6183,關貿,90539,46,3118475,34.55,34.60,34.25,34.40,-,0.1,34.35,5,34.60,1,18.40,
6184,大豐電,58164,37,2054337,35.40,35.40,35.20,35.30,-,0.1,35.25,1,35.30,28,13.27,
6189,豐藝,236986,149,7011373,29.60,29.70,29.50,29.55,-,0.05,29.55,12,29.60,24,10.26,
6191,精成科,2411253,912,33642530,14.00,14.15,13.80,13.85,-,0.25,13.85,1,13.90,44,11.54,
6192,巨路,96096,89,6613774,69.00,69.00,68.70,68.80,+,0.4,68.80,5,68.90,7,10.39,
6196,帆宣,420824,318,23750691,57.30,57.30,56.10,56.10,-,0.4,56.10,24,56.30,1,10.77,
6197,佳必琪,227500,227,6311655,27.70,28.00,27.60,27.80,+,0.2,27.65,11,27.80,1,15.11,
6201,亞弘電,333763,250,11199286,33.05,33.90,33.05,33.65,+,0.85,33.60,2,33.65,3,12.65,
6202,盛群,814507,679,59167907,72.50,73.20,72.10,72.60,+,0.5,72.60,2,72.70,2,15.41,
6205,詮欣,313109,211,7890351,24.25,26.00,24.25,25.25,+,1.05,25.25,2,25.30,10,13.36,
6206,飛捷,131932,77,9612936,72.80,73.00,72.80,73.00,+,0.3,72.90,4,73.00,4,12.27,
6209,今國光,2213568,"1,381",74253602,34.10,34.30,33.20,33.20,-,0.8,33.15,29,33.20,10,0.00,
6213,聯茂,2280065,"1,557",158717986,70.40,70.50,68.80,69.10,-,1.0,69.10,20,69.30,4,13.37,
6214,精誠,412241,269,26909229,65.20,65.60,65.20,65.30,-,0.1,65.20,68,65.30,2,12.83,
6215,和椿,5281950,"2,637",98404024,18.90,19.10,18.20,18.70,+,1.2,18.55,3,18.70,45,71.92,
6216,居易,73118,65,2086722,28.45,28.60,28.45,28.55,+,0.15,28.50,20,28.55,1,11.75,
6224,聚鼎,67702,86,3776083,55.70,55.90,55.70,55.70,,0.0,55.70,6,55.90,4,11.95,
6225,天瀚,19340,12,56280,2.86,3.10,2.86,3.10,+,0.08,3.02,1,3.10,3,0.00,
6226,光鼎,462009,124,4069731,8.82,8.86,8.76,8.82,,0.0,8.82,8,8.83,20,67.85,
6230,超眾,5822473,"4,073",857281720,143.50,153.00,140.50,140.50,-,1.0,140.50,43,141.00,4,23.57,
6235,華孚,389301,186,6631367,17.05,17.20,16.95,17.00,+,0.05,16.95,72,17.00,10,15.60,
6239,力成,5054435,"2,452",368556185,72.60,73.10,72.20,72.90,+,0.2,72.90,"1,841",73.00,48,8.68,
6243,迅杰,648570,320,7828890,12.10,12.35,12.00,12.05,-,0.45,12.05,8,12.15,1,0.00,
6251,定穎,2724349,849,25425830,9.10,9.50,9.10,9.29,+,0.24,9.29,10,9.30,11,0.00,
6257,矽格,7719785,"4,043",236166166,30.20,31.20,30.10,30.25,+,0.3,30.25,38,30.30,13,8.72,
6269,台郡,4769335,"3,163",435778830,93.20,93.60,90.20,90.60,-,2.0,90.50,108,90.60,12,10.16,
6271,同欣電,964311,668,102024310,106.50,107.00,105.00,105.50,+,0.5,105.50,41,106.00,17,17.10,
6277,宏正,72342,70,6633664,92.20,92.20,91.50,91.90,+,0.6,91.70,3,92.00,4,10.94,
6278,台表科,28170844,"15,460",1444389484,50.50,52.20,50.00,51.40,+,1.8,51.30,28,51.40,5,27.20,
6281,全國電,14340,19,935500,65.30,65.40,65.20,65.40,+,0.2,65.30,6,65.40,12,14.44,
6282,康舒,2116394,945,44507492,21.05,21.15,20.95,21.00,,0.0,20.95,80,21.00,23,11.17,
6283,淳安,420050,271,15785367,38.00,38.00,37.30,37.30,-,0.5,37.30,17,37.35,1,339.09,
6285,啟碁,4644982,"3,070",366960974,79.40,79.80,78.40,78.80,-,0.1,78.80,11,78.90,58,16.69,
6288,聯嘉,610000,302,10818950,18.00,18.00,17.65,17.70,-,0.25,17.65,6,17.70,1,16.54,
6289,華上,33751,34,41781,1.23,1.28,1.23,1.24,-,0.01,1.23,30,1.24,46,7.75,
6405,悅城,78000,58,1176400,15.30,15.30,14.80,15.20,-,0.1,15.05,2,15.20,1,42.22,
6409,旭隼,124283,36,67779386,546.00,546.00,541.00,545.00,+,4.0,545.00,1,546.00,12,23.64,
6412,群電,972061,556,47630289,48.90,49.50,48.50,49.00,+,0.5,49.00,12,49.05,1,16.01,
6414,樺漢,7360804,"5,850",2207031288,299.00,306.00,294.00,296.50,+,4.0,296.50,23,297.00,1,20.02,
6415,矽力-KY,190260,171,95552040,512.00,515.00,498.00,504.00,-,6.0,503.00,1,504.00,1,23.45,
6416,瑞祺電通,1925115,"1,529",190983311,100.00,101.50,97.60,97.70,+,1.0,97.70,6,97.80,13,19.12,
6431,光麗-KY,51024,48,1009180,19.55,19.95,19.55,19.95,-,0.05,19.90,1,19.95,2,0.00,
6442,光聖,769527,530,33516369,43.70,44.25,42.50,43.20,-,0.2,42.95,1,43.25,5,26.02,
6443,元晶,1247011,390,7120404,5.70,5.77,5.64,5.67,+,0.01,5.67,22,5.69,5,0.00,
6449,鈺邦,408226,275,13937070,34.25,34.65,33.75,33.90,-,0.55,33.90,8,33.95,2,11.38,
6451,訊芯-KY,3837360,"2,916",354009938,92.80,94.50,90.40,91.00,+,1.0,90.90,1,91.00,15,97.85,
6452,康友-KY,788215,609,165630580,211.00,212.50,209.00,209.00,-,0.5,209.00,15,209.50,1,17.15,
6456,GIS-KY,6588500,"4,580",743819749,115.50,117.00,110.00,110.00,-,5.0,110.00,54,110.50,49,8.55,
6464,台數科,0,0,0,--,--,--,--,,0.0,106.50,1,110.50,1,21.02,
6477,安集,3596403,"2,021",85623708,23.30,24.30,23.05,23.50,+,1.3,23.50,42,23.55,1,9.83,
6504,南六,43038,44,6994232,162.50,163.00,162.00,162.50,+,1.0,162.00,3,162.50,1,19.39,
6505,台塑化,2817496,"2,025",328635532,115.50,117.50,115.50,117.00,+,1.0,117.00,81,117.50,126,12.75,
6525,捷敏-KY,337400,285,24324200,73.00,73.20,71.30,71.30,-,1.3,71.30,2,71.50,4,10.19,
6531,愛普,169000,127,8128400,48.20,48.50,47.95,47.95,-,0.1,47.95,7,48.20,1,14.36,
6533,晶心科,3630622,"2,915",392729489,105.00,111.50,104.50,104.50,+,1.0,104.50,15,105.00,2,"2,612.50",
6541,泰福-KY,91000,77,6842400,75.00,75.70,74.60,75.70,+,1.0,75.70,1,75.80,3,0.00,
6552,易華電,9393668,"6,721",1143681660,122.50,126.00,116.50,119.00,-,0.5,119.00,14,119.50,38,96.75,
6558,興能高,2038454,"1,608",143230085,70.90,71.70,69.50,69.60,-,2.2,69.60,35,69.70,1,36.44,
6573,虹揚-KY,55000,32,1434400,26.40,26.45,25.80,25.90,-,0.4,25.85,7,25.90,1,29.10,
6579,研揚,48000,37,3700600,77.10,77.30,76.90,77.00,-,0.1,76.90,1,77.40,7,15.62,
6581,鋼聯,66100,65,6593500,100.00,100.00,99.10,99.50,-,0.4,99.50,2,99.90,1,13.88,
6582,申豐,58150,52,3225165,55.80,55.80,55.00,55.10,-,0.7,55.10,1,55.30,1,14.31,
6591,動力-KY,914017,683,40526198,44.00,46.50,43.00,43.00,+,0.4,42.90,19,43.20,4,11.35,
6605,帝寶,197450,143,13559860,68.50,69.00,68.40,68.80,+,0.3,68.80,5,68.90,17,12.35,
6625,必應,25934,28,1362361,52.50,52.80,52.00,52.60,+,0.1,52.00,11,52.80,5,22.01,
6641,基士德-KY,51000,30,3201000,63.00,63.00,62.60,62.70,-,0.2,62.70,1,62.90,10,14.75,
6655,科定,8148,9,412518,51.00,51.00,50.30,50.30,-,0.7,50.30,2,50.40,1,16.33,
6666,羅麗芬-KY,81500,69,13827750,169.00,170.50,168.50,168.50,+,0.5,168.50,6,169.00,3,26.87,
6668,中揚光,1043435,855,93553815,90.10,91.00,88.60,88.60,-,2.4,88.60,17,88.70,3,23.75,
6670,復盛應用,624784,537,99051479,159.00,159.50,157.50,157.50,-,1.5,157.50,8,158.00,1,10.44,
6671,三能-KY,18000,11,855250,47.90,47.90,47.45,47.50,+,0.15,47.20,1,47.45,2,10.51,
6674,鋐寶科技,128202,104,5106219,40.50,40.50,39.60,39.70,-,0.85,39.65,2,39.70,2,11.31,
8011,台通,1300270,613,24664922,18.95,19.10,18.75,18.80,,0.0,18.80,40,18.90,3,0.00,
8016,矽創,1673980,"1,358",197714680,119.50,120.50,117.00,117.00,-,3.5,117.00,18,117.50,7,15.88,
8021,尖點,545539,337,10996548,20.15,20.40,19.95,20.15,,0.0,20.10,44,20.20,26,11.32,
8028,昇陽半導體,7212315,"4,538",354235593,49.00,50.70,47.60,48.25,+,0.25,48.20,22,48.25,8,42.32,
8033,雷虎,251012,136,2183546,8.67,8.76,8.64,8.66,,0.0,8.64,2,8.67,9,0.00,
8039,台虹,1562700,793,59976624,38.75,38.80,38.25,38.35,-,0.15,38.35,21,38.40,8,12.29,
8046,南電,15152768,"6,917",578344362,36.80,38.90,36.60,38.50,+,1.7,38.50,12,38.55,37,0.00,
8070,長華,155474,128,21893360,140.50,142.50,140.00,141.00,+,1.0,140.50,1,141.00,15,12.20,
8072,陞泰,46200,40,1056688,23.05,23.05,22.75,22.75,-,0.1,22.70,3,22.75,1,0.00,
8081,致新,458006,354,32059996,70.00,70.20,69.50,70.00,+,0.4,69.80,9,70.00,7,14.71,
8101,華冠,121782,42,386380,3.16,3.19,3.15,3.18,,0.0,3.17,2,3.18,2,0.00,
8103,瀚荃,66081,53,1716584,26.00,26.00,25.95,25.95,,0.0,25.95,3,26.00,13,12.66,
8104,錸寶,498264,417,37549800,76.20,76.30,74.70,74.70,-,1.5,74.70,10,74.80,9,11.84,
8105,凌巨,895773,283,9066230,10.25,10.25,10.05,10.10,-,0.1,10.05,102,10.10,4,17.41,
8110,華東,694259,213,8088117,11.75,11.75,11.60,11.60,-,0.1,11.60,164,11.65,2,10.84,
8112,至上,1966099,"1,061",58939321,30.20,30.20,29.80,29.90,-,0.3,29.90,6,29.95,26,7.17,
8114,振樺電,77230,70,8412453,109.50,110.00,108.00,108.50,-,1.0,108.00,13,108.50,2,9.23,
8131,福懋科,163249,122,5558365,33.95,34.15,33.95,34.05,+,0.1,34.05,1,34.15,13,9.51,
8150,南茂,3352798,"1,559",86137779,25.75,25.95,25.50,25.50,-,0.15,25.50,24,25.55,19,24.76,
8163,達方,6601273,"4,323",325123454,50.10,50.30,48.30,48.30,-,1.35,48.30,54,48.35,3,10.00,
8201,無敵,86306,45,1186360,13.85,13.95,13.65,13.70,-,0.2,13.65,8,13.75,5,0.00,
8210,勤誠,877148,659,45403636,52.20,52.50,50.80,51.50,-,0.7,51.50,8,51.60,17,11.95,
8213,志超,1876298,"1,083",61855896,33.50,33.60,32.50,32.65,-,0.55,32.60,1,32.65,2,9.15,
8215,明基材,10739819,"5,420",263979333,25.15,25.20,24.30,24.30,-,1.15,24.30,50,24.35,43,21.32,
8222,寶一,492021,377,9240107,18.95,18.95,18.60,18.90,+,0.45,18.75,2,18.90,10,31.50,
8249,菱光,97361,61,2138694,22.00,22.10,21.80,22.00,,0.0,21.85,1,22.00,2,18.18,
8261,富鼎,565530,504,18432819,33.05,33.05,32.20,32.25,-,0.65,32.25,8,32.45,3,16.71,
8271,宇瞻,1176415,713,39549810,33.40,34.15,33.30,34.15,+,0.95,34.10,18,34.15,16,9.59,
8341,日友,553542,490,136637184,251.50,251.50,243.00,247.50,-,3.5,246.50,1,247.50,6,37.16,
8367,建新國際,54000,26,1306150,24.15,24.30,24.15,24.30,+,0.1,24.20,14,24.30,5,16.88,
8374,羅昇,606105,305,13475569,22.25,22.65,21.85,22.25,,0.0,22.25,3,22.30,14,12.23,
8404,百和興業-KY,608890,380,24569017,41.40,41.40,40.00,40.90,-,0.15,40.30,1,40.90,15,45.44,
8411,福貞-KY,25107,17,380215,15.45,15.45,15.10,15.10,-,0.25,15.05,12,15.10,1,0.00,
8422,可寧衛,158645,163,27794875,177.00,177.00,174.00,174.50,-,2.5,174.50,2,175.00,6,13.66,
8427,基勝-KY,4000,4,156550,39.20,39.35,39.00,39.35,+,0.15,38.90,2,39.35,1,0.00,
8429,金麗-KY,370800,206,6491496,17.60,17.60,17.40,17.45,,0.0,17.45,11,17.50,3,9.43,
8442,威宏-KY,27000,14,1634700,60.80,60.80,60.10,60.30,-,0.3,60.00,5,60.50,6,0.00,
8443,阿瘦,10008,14,120946,12.10,12.10,12.05,12.05,-,0.05,12.10,1,12.15,5,24.59,
8454,富邦媒,115400,111,27941698,242.00,243.00,241.00,242.50,+,0.5,242.00,1,242.50,7,23.43,
8463,潤泰材,77003,54,2070231,26.90,27.00,26.70,26.95,+,0.1,26.95,1,27.00,13,31.71,
8464,億豐,893100,815,235217200,258.50,266.00,258.50,263.50,+,4.0,262.00,1,263.50,2,21.79,
8466,美吉吉-KY,8010,8,453574,56.60,56.90,56.50,56.90,-,0.1,56.60,2,57.00,13,12.51,
8467,波力-KY,44000,39,1453000,33.20,33.60,32.70,33.00,-,0.1,33.00,1,33.10,1,15.94,
8473,山林水,206229,156,12325640,59.20,60.40,59.10,60.40,+,1.4,60.30,1,60.40,2,20.47,
8478,東哥遊艇,17000,17,710750,41.50,42.00,41.50,41.75,+,0.05,41.75,1,41.90,6,49.12,
8480,泰昇-KY,3000,3,398000,133.00,133.00,132.00,132.00,-,2.0,131.00,4,133.00,4,17.79,
8481,政伸,26000,12,1381700,53.20,53.50,52.50,53.20,+,0.1,52.80,1,53.30,4,16.12,
8482,商億-KY,154050,122,20980800,136.00,137.50,135.00,137.50,+,1.5,136.50,10,137.50,14,14.37,
8488,吉源-KY,0,0,0,--,--,--,--,,0.0,16.35,3,16.90,6,0.00,
8497,聯廣,29000,20,1441500,49.70,49.90,49.50,49.50,,0.0,49.45,3,49.80,1,14.69,
8499,鼎炫-KY,102000,84,9451600,94.10,94.10,91.80,91.90,-,1.4,91.90,1,92.10,1,13.86,
8926,台汽電,910874,484,23422548,25.80,25.80,25.65,25.70,-,0.05,25.70,71,25.75,20,16.37,
8940,新天地,11000,10,137000,12.60,12.60,12.40,12.40,-,0.05,12.40,4,12.50,30,0.00,
8996,高力,317002,154,13906088,44.30,44.30,43.55,43.95,-,0.05,43.70,2,43.95,9,17.37,
9103,美德醫療-DR,140000,45,166220,1.19,1.19,1.18,1.19,,0.0,1.18,212,1.19,32,0.00,
910322,康師傅-DR,3000,3,66000,22.00,22.00,22.00,22.00,-,0.15,21.85,5,22.00,1,0.00,
910482,聖馬丁-DR,54702,8,17463,0.32,0.33,0.30,0.30,-,0.02,0.31,10,0.32,130,0.00,
9105,泰金寶-DR,1430293,188,3667896,2.55,2.59,2.54,2.57,+,0.01,2.56,123,2.57,43,0.00,
910708,恒大健-DR,0,0,0,--,--,--,--,,0.0,--,0,--,0,0.00,
910861,神州-DR,69000,13,535440,7.76,7.76,7.76,7.76,,0.0,7.76,9,8.00,2,0.00,
9110,越南控-DR,524000,136,1505330,2.83,3.05,2.75,2.83,-,0.12,2.76,6,2.83,8,0.00,
911608,明輝-DR,51000,8,62970,1.24,1.27,1.23,1.24,-,0.03,1.24,1,1.27,6,0.00,
911616,杜康-DR,65000,15,61330,0.93,0.96,0.93,0.93,,0.0,0.93,96,0.96,29,0.00,
911619,耀傑-DR,5000,1,3350,0.67,0.67,0.67,0.67,+,0.03,0.58,3,0.67,6,0.00,
911622,泰聚亨-DR,0,0,0,--,--,--,--,,0.0,5.36,1,5.87,1,0.00,
911868,同方友友-DR,13000,5,16240,1.25,1.27,1.20,1.27,-,0.01,1.21,20,1.27,19,0.00,
912000,晨訊科-DR,4000,2,11280,2.82,2.82,2.82,2.82,-,0.08,2.82,6,2.88,5,0.00,
912398,友佳-DR,7000,4,47040,6.62,6.76,6.62,6.76,+,0.01,6.75,3,6.93,2,0.00,
9136,巨騰-DR,132000,28,1152820,8.73,8.75,8.68,8.73,-,0.01,8.70,6,8.73,2,0.00,
9157,陽光能源-DR,95215,18,76528,0.80,0.82,0.75,0.80,+,0.01,0.78,9,0.80,19,0.00,
9188,精熙-DR,29000,6,142060,4.89,4.90,4.89,4.90,+,0.02,4.79,1,4.95,4,0.00,
9802,鈺齊-KY,535264,394,32519274,61.40,62.00,60.00,60.80,-,0.8,60.60,2,60.80,3,12.18,
9902,台火,191182,80,1769098,9.24,9.30,9.21,9.30,+,0.01,9.20,14,9.30,7,465.00,
9904,寶成,5900125,"2,702",223793850,37.40,38.20,37.20,38.00,+,0.3,37.95,113,38.00,13,9.09,
9905,大華,89031,56,2251340,25.30,25.30,25.25,25.25,,0.0,25.25,25,25.35,12,15.78,
9906,欣巴巴,65765,39,788301,12.05,12.05,11.95,11.95,-,0.1,11.95,11,12.05,1,23.90,
9907,統一實,612782,346,8275913,13.60,13.60,13.45,13.45,-,0.1,13.45,122,13.50,101,16.81,
9908,大台北,41842,33,1225017,29.30,29.30,29.20,29.20,-,0.05,29.20,20,29.30,7,21.31,
9910,豐泰,1718928,"1,283",325492392,190.00,191.50,187.50,189.00,-,2.0,188.50,17,189.00,41,25.47,
9911,櫻花,429158,271,17030947,39.50,39.85,39.50,39.85,+,0.4,39.80,2,39.85,22,11.07,
9912,偉聯,49123,47,445394,8.96,9.19,8.96,9.10,+,0.08,9.03,3,9.10,1,30.33,
9914,美利達,591450,457,95121550,159.00,162.50,159.00,160.00,+,1.5,160.00,208,160.50,2,41.24,
9917,中保,219036,159,18942814,86.40,86.90,86.30,86.30,-,0.5,86.30,7,86.50,1,19.79,
9918,欣天然,8679,20,294842,34.20,34.20,33.90,33.95,-,0.05,33.95,2,34.00,5,26.94,
9919,康那香,4332035,"1,760",51432081,12.10,12.30,11.35,11.40,-,0.2,11.40,46,11.45,5,0.00,
9921,巨大,741246,632,126147574,169.00,172.00,168.50,169.00,,0.0,169.00,20,170.00,17,28.84,
9924,福興,281110,147,10358168,37.00,37.10,36.70,36.70,-,0.3,36.65,17,36.75,5,11.05,
9925,新保,191830,182,7321940,38.25,38.30,37.90,38.00,-,0.2,38.00,3,38.25,19,16.67,
9926,新海,1000,1,40150,40.15,40.15,40.15,40.15,+,0.15,40.00,10,40.15,1,21.13,
9927,泰銘,431650,151,14343065,33.20,33.40,32.95,33.10,+,0.1,33.05,1,33.10,1,11.18,
9928,中視,35010,3,175049,5.00,5.00,5.00,5.00,X,0.0,4.90,10,5.00,9,0.00,
9929,秋雨,77003,27,1228348,15.95,16.00,15.90,16.00,,0.0,15.95,5,16.00,16,160.00,
9930,中聯資源,39781,47,2193842,55.50,55.50,55.00,55.00,-,0.3,54.90,1,55.00,3,17.03,
9931,欣高,4100,9,135304,33.00,33.00,33.00,33.00,,0.0,32.35,1,32.90,1,15.42,
9933,中鼎,472411,317,22555210,47.45,48.00,47.45,47.90,+,0.35,47.85,2,47.90,8,18.78,
9934,成霖,154075,86,2615582,17.05,17.05,16.95,16.95,-,0.05,16.95,23,17.00,42,12.19,
9935,慶豐富,1214296,499,30987078,25.00,25.90,25.00,25.60,+,0.65,25.60,89,25.65,15,18.69,
9937,全國,14093,31,570534,40.40,40.80,40.40,40.80,+,0.1,40.40,1,40.80,7,16.32,
9938,百和,1386555,"1,023",91636382,66.30,66.80,65.60,65.70,-,0.2,65.70,8,65.80,2,14.73,
9939,宏全,408354,282,20492740,50.30,50.60,50.00,50.20,-,0.1,50.10,3,50.30,14,12.84,
9940,信義,295261,214,9274432,31.75,31.75,31.20,31.40,-,0.4,31.40,12,31.45,5,19.15,
9941,裕融,196074,164,20323196,104.00,104.00,103.00,104.00,,0.0,103.50,6,104.00,37,11.57,
9941A,裕融甲特,99164,32,5205676,52.50,52.50,52.40,52.50,,0.0,52.40,109,52.50,54,0.00,
9942,茂順,144001,113,10425573,72.80,72.90,72.00,72.20,,0.0,72.20,2,72.30,1,12.99,
9943,好樂迪,980861,544,63331101,64.30,64.90,64.30,64.70,+,0.4,64.60,4,64.70,20,11.04,
9944,新麗,23000,16,372100,16.25,16.25,16.10,16.25,,0.0,16.20,9,16.25,22,180.56,
9945,潤泰新,1139159,827,55428746,48.55,48.75,48.55,48.70,+,0.25,48.70,10,48.75,9,3.03,
9946,三發地產,116879,68,1612290,13.90,13.90,13.70,13.85,+,0.05,13.80,6,13.85,35,9.89,
9955,佳龍,34000,25,436650,12.85,12.95,12.70,12.70,-,0.1,12.70,9,12.75,2,0.00,
9958,世紀鋼,1336759,870,93453320,70.60,70.90,69.20,69.20,-,1.2,69.20,41,69.30,1,266.15,
